,total load actual,temp,Week,Month,Day,Hour,dayOfWeek,humidity
2017-06-19 01:00:00+00:00,25224.0,297.486,25,6,19,1,0,64.6
2017-06-19 02:00:00+00:00,24970.0,296.576,25,6,19,2,0,66.4
2017-06-19 03:00:00+00:00,25435.0,295.512,25,6,19,3,0,68.4
2017-06-19 04:00:00+00:00,27123.0,294.836,25,6,19,4,0,70.2
2017-06-19 05:00:00+00:00,29711.0,294.346,25,6,19,5,0,71.6
2017-06-19 06:00:00+00:00,32594.0,294.724,25,6,19,6,0,67.0
2017-06-19 07:00:00+00:00,34774.0,296.87,25,6,19,7,0,53.0
2017-06-19 08:00:00+00:00,36363.0,299.182,25,6,19,8,0,47.2
2017-06-19 09:00:00+00:00,37077.0,300.922,25,6,19,9,0,44.0
2017-06-19 10:00:00+00:00,38157.0,302.53599999999994,25,6,19,10,0,44.0
2017-06-19 11:00:00+00:00,38771.0,303.422,25,6,19,11,0,41.6
2017-06-19 12:00:00+00:00,38301.0,304.574,25,6,19,12,0,39.6
2017-06-19 13:00:00+00:00,38096.0,305.642,25,6,19,13,0,39.6
2017-06-19 14:00:00+00:00,38020.0,305.054,25,6,19,14,0,41.8
2017-06-19 15:00:00+00:00,37984.0,305.092,25,6,19,15,0,35.8
2017-06-19 16:00:00+00:00,37415.0,305.18600000000004,25,6,19,16,0,44.0
2017-06-19 17:00:00+00:00,36665.0,304.97,25,6,19,17,0,44.2
2017-06-19 18:00:00+00:00,35761.0,304.474,25,6,19,18,0,46.6
2017-06-19 19:00:00+00:00,35201.0,301.45199999999994,25,6,19,19,0,54.6
2017-06-19 20:00:00+00:00,34194.0,301.126,25,6,19,20,0,56.8
2017-06-19 21:00:00+00:00,31715.0,299.982,25,6,19,21,0,56.0
2017-06-19 22:00:00+00:00,30204.0,299.584,25,6,19,22,0,56.8
2017-06-19 23:00:00+00:00,28622.0,297.696,25,6,19,23,0,60.4
2017-06-20 00:00:00+00:00,27491.0,296.984,25,6,20,0,1,64.4
2017-06-20 01:00:00+00:00,26966.0,296.416,25,6,20,1,1,67.0
2017-06-20 02:00:00+00:00,26705.0,295.47799999999995,25,6,20,2,1,69.8
2017-06-20 03:00:00+00:00,26871.0,294.986,25,6,20,3,1,74.4
2017-06-20 04:00:00+00:00,28309.0,295.528,25,6,20,4,1,72.8
2017-06-20 05:00:00+00:00,30641.0,295.196,25,6,20,5,1,72.2
2017-06-20 06:00:00+00:00,33136.0,295.59,25,6,20,6,1,69.2
2017-06-20 07:00:00+00:00,35213.0,297.2,25,6,20,7,1,62.8
2017-06-20 08:00:00+00:00,36722.0,298.896,25,6,20,8,1,58.4
2017-06-20 09:00:00+00:00,37430.0,300.474,25,6,20,9,1,49.8
2017-06-20 10:00:00+00:00,38492.0,302.084,25,6,20,10,1,39.2
2017-06-20 11:00:00+00:00,38947.0,303.368,25,6,20,11,1,38.6
2017-06-20 12:00:00+00:00,38527.0,304.52200000000005,25,6,20,12,1,38.8
2017-06-20 13:00:00+00:00,38226.0,305.154,25,6,20,13,1,34.4
2017-06-20 14:00:00+00:00,38389.0,305.782,25,6,20,14,1,34.2
2017-06-20 15:00:00+00:00,38417.0,305.62600000000003,25,6,20,15,1,35.6
2017-06-20 16:00:00+00:00,37391.0,305.59599999999995,25,6,20,16,1,34.4
2017-06-20 17:00:00+00:00,36562.0,305.174,25,6,20,17,1,34.8
2017-06-20 18:00:00+00:00,35513.0,303.894,25,6,20,18,1,40.0
2017-06-20 19:00:00+00:00,34880.0,302.3059999999999,25,6,20,19,1,43.2
2017-06-20 20:00:00+00:00,34180.0,301.28599999999994,25,6,20,20,1,41.4
2017-06-20 21:00:00+00:00,31924.0,300.222,25,6,20,21,1,48.6
2017-06-20 22:00:00+00:00,30419.0,298.456,25,6,20,22,1,53.6
2017-06-20 23:00:00+00:00,28842.0,298.16,25,6,20,23,1,53.8
2017-06-21 00:00:00+00:00,27620.0,297.446,25,6,21,0,2,59.2
2017-06-21 01:00:00+00:00,27102.0,296.548,25,6,21,1,2,66.0
2017-06-21 02:00:00+00:00,26754.0,295.836,25,6,21,2,2,67.0
2017-06-21 03:00:00+00:00,26898.0,294.922,25,6,21,3,2,70.2
2017-06-21 04:00:00+00:00,28133.0,294.332,25,6,21,4,2,69.2
2017-06-21 05:00:00+00:00,30401.0,293.91799999999995,25,6,21,5,2,70.4
2017-06-21 06:00:00+00:00,32816.0,294.472,25,6,21,6,2,68.8
2017-06-21 07:00:00+00:00,34934.0,296.25600000000003,25,6,21,7,2,62.8
2017-06-21 08:00:00+00:00,36284.0,298.832,25,6,21,8,2,55.2
2017-06-21 09:00:00+00:00,37126.0,300.73400000000004,25,6,21,9,2,47.2
2017-06-21 10:00:00+00:00,38289.0,302.704,25,6,21,10,2,42.4
2017-06-21 11:00:00+00:00,38980.0,304.004,25,6,21,11,2,37.2
2017-06-21 12:00:00+00:00,38586.0,304.89399999999995,25,6,21,12,2,36.6
2017-06-21 13:00:00+00:00,38430.0,305.474,25,6,21,13,2,35.2
2017-06-21 14:00:00+00:00,38381.0,306.03000000000003,25,6,21,14,2,34.8
2017-06-21 15:00:00+00:00,38257.0,306.076,25,6,21,15,2,35.4
2017-06-21 16:00:00+00:00,37457.0,305.43,25,6,21,16,2,37.4
2017-06-21 17:00:00+00:00,36698.0,304.85599999999994,25,6,21,17,2,37.2
2017-06-21 18:00:00+00:00,35735.0,305.05600000000004,25,6,21,18,2,37.2
2017-06-21 19:00:00+00:00,35086.0,303.954,25,6,21,19,2,44.0
2017-06-21 20:00:00+00:00,34435.0,301.43600000000004,25,6,21,20,2,53.0
2017-06-21 21:00:00+00:00,32187.0,299.798,25,6,21,21,2,58.8
2017-06-21 22:00:00+00:00,30604.0,298.632,25,6,21,22,2,60.0
2017-06-21 23:00:00+00:00,28846.0,297.47400000000005,25,6,21,23,2,63.8
2017-06-22 00:00:00+00:00,27596.0,296.95,25,6,22,0,3,65.2
2017-06-22 01:00:00+00:00,26977.0,296.112,25,6,22,1,3,65.2
2017-06-22 02:00:00+00:00,26739.0,295.934,25,6,22,2,3,68.6
2017-06-22 03:00:00+00:00,26896.0,294.678,25,6,22,3,3,72.2
2017-06-22 04:00:00+00:00,28240.0,293.88800000000003,25,6,22,4,3,74.4
2017-06-22 05:00:00+00:00,30381.0,293.56800000000004,25,6,22,5,3,75.0
2017-06-22 06:00:00+00:00,32770.0,294.278,25,6,22,6,3,72.4
2017-06-22 07:00:00+00:00,34935.0,296.08399999999995,25,6,22,7,3,68.0
2017-06-22 08:00:00+00:00,36416.0,298.492,25,6,22,8,3,58.4
2017-06-22 09:00:00+00:00,37311.0,300.304,25,6,22,9,3,52.6
2017-06-22 10:00:00+00:00,38467.0,301.778,25,6,22,10,3,46.6
2017-06-22 11:00:00+00:00,39017.0,302.884,25,6,22,11,3,45.4
2017-06-22 12:00:00+00:00,38613.0,303.86,25,6,22,12,3,43.2
2017-06-22 13:00:00+00:00,38390.0,304.84399999999994,25,6,22,13,3,41.2
2017-06-22 14:00:00+00:00,38609.0,305.084,25,6,22,14,3,39.8
2017-06-22 15:00:00+00:00,38571.0,304.868,25,6,22,15,3,37.4
2017-06-22 16:00:00+00:00,37633.0,304.744,25,6,22,16,3,39.6
2017-06-22 17:00:00+00:00,36865.0,303.384,25,6,22,17,3,44.2
2017-06-22 18:00:00+00:00,35800.0,302.396,25,6,22,18,3,44.4
2017-06-22 19:00:00+00:00,35016.0,301.758,25,6,22,19,3,46.8
2017-06-22 20:00:00+00:00,34314.0,300.664,25,6,22,20,3,49.6
2017-06-22 21:00:00+00:00,32254.0,299.402,25,6,22,21,3,51.6
2017-06-22 22:00:00+00:00,30932.0,298.788,25,6,22,22,3,54.4
2017-06-22 23:00:00+00:00,29123.0,298.082,25,6,22,23,3,58.8
2017-06-23 00:00:00+00:00,27700.0,297.204,25,6,23,0,4,61.2
2017-06-23 01:00:00+00:00,26887.0,296.412,25,6,23,1,4,63.8
2017-06-23 02:00:00+00:00,26646.0,295.29,25,6,23,2,4,70.2
2017-06-23 03:00:00+00:00,26668.0,294.99799999999993,25,6,23,3,4,70.6
2017-06-23 04:00:00+00:00,27872.0,294.768,25,6,23,4,4,70.0
2017-06-23 05:00:00+00:00,30021.0,294.23,25,6,23,5,4,70.4
2017-06-23 06:00:00+00:00,32126.0,294.26199999999994,25,6,23,6,4,71.0
2017-06-23 07:00:00+00:00,34438.0,295.232,25,6,23,7,4,68.8
2017-06-23 08:00:00+00:00,35933.0,297.3059999999999,25,6,23,8,4,61.0
2017-06-23 09:00:00+00:00,36727.0,299.45,25,6,23,9,4,52.6
2017-06-23 10:00:00+00:00,37769.0,300.64399999999995,25,6,23,10,4,49.0
2017-06-23 11:00:00+00:00,38380.0,301.84,25,6,23,11,4,44.6
2017-06-23 12:00:00+00:00,37741.0,302.924,25,6,23,12,4,41.2
2017-06-23 13:00:00+00:00,36906.0,303.356,25,6,23,13,4,38.2
2017-06-23 14:00:00+00:00,36852.0,304.04,25,6,23,14,4,36.0
2017-06-23 15:00:00+00:00,36587.0,303.986,25,6,23,15,4,35.8
2017-06-23 16:00:00+00:00,35874.0,304.236,25,6,23,16,4,32.6
2017-06-23 17:00:00+00:00,35283.0,303.646,25,6,23,17,4,35.4
2017-06-23 18:00:00+00:00,34196.0,303.29999999999995,25,6,23,18,4,37.0
2017-06-23 19:00:00+00:00,32790.0,302.32,25,6,23,19,4,41.2
2017-06-23 20:00:00+00:00,31770.0,300.722,25,6,23,20,4,47.8
2017-06-23 21:00:00+00:00,29981.0,299.546,25,6,23,21,4,52.2
2017-06-23 22:00:00+00:00,29245.0,298.266,25,6,23,22,4,56.0
2017-06-23 23:00:00+00:00,27746.0,297.38800000000003,25,6,23,23,4,59.0
2017-06-24 00:00:00+00:00,26508.0,296.74799999999993,25,6,24,0,5,59.2
2017-06-24 01:00:00+00:00,25568.0,295.866,25,6,24,1,5,63.6
2017-06-24 02:00:00+00:00,25022.0,294.97799999999995,25,6,24,2,5,66.4
2017-06-24 03:00:00+00:00,24691.0,293.936,25,6,24,3,5,67.2
2017-06-24 04:00:00+00:00,24427.0,294.07000000000005,25,6,24,4,5,68.0
2017-06-24 05:00:00+00:00,24680.0,293.448,25,6,24,5,5,69.8
2017-06-24 06:00:00+00:00,26087.0,294.136,25,6,24,6,5,68.8
2017-06-24 07:00:00+00:00,28330.0,295.55,25,6,24,7,5,61.6
2017-06-24 08:00:00+00:00,30253.0,297.744,25,6,24,8,5,56.0
2017-06-24 09:00:00+00:00,31345.0,299.418,25,6,24,9,5,52.2
2017-06-24 10:00:00+00:00,32279.0,300.98,25,6,24,10,5,47.6
2017-06-24 11:00:00+00:00,32948.0,302.134,25,6,24,11,5,47.4
2017-06-24 12:00:00+00:00,32884.0,303.0400000000001,25,6,24,12,5,44.4
2017-06-24 13:00:00+00:00,32308.0,303.53799999999995,25,6,24,13,5,44.4
2017-06-24 14:00:00+00:00,31760.0,303.85,25,6,24,14,5,46.0
2017-06-24 15:00:00+00:00,31531.0,304.10600000000005,25,6,24,15,5,43.0
2017-06-24 16:00:00+00:00,31376.0,304.638,25,6,24,16,5,41.4
2017-06-24 17:00:00+00:00,31190.0,304.06,25,6,24,17,5,41.2
2017-06-24 18:00:00+00:00,30981.0,303.43999999999994,25,6,24,18,5,45.2
2017-06-24 19:00:00+00:00,30919.0,302.486,25,6,24,19,5,47.4
2017-06-24 20:00:00+00:00,31050.0,301.3,25,6,24,20,5,50.2
2017-06-24 21:00:00+00:00,29615.0,300.02,25,6,24,21,5,53.6
2017-06-24 22:00:00+00:00,28058.0,299.504,25,6,24,22,5,54.2
2017-06-24 23:00:00+00:00,26576.0,298.43600000000004,25,6,24,23,5,58.4
2017-06-25 00:00:00+00:00,25097.0,297.526,25,6,25,0,6,59.6
2017-06-25 01:00:00+00:00,24230.0,296.802,25,6,25,1,6,61.0
2017-06-25 02:00:00+00:00,23675.0,296.71000000000004,25,6,25,2,6,60.6
2017-06-25 03:00:00+00:00,23529.0,295.602,25,6,25,3,6,64.2
2017-06-25 04:00:00+00:00,22986.0,295.078,25,6,25,4,6,65.4
2017-06-25 05:00:00+00:00,22629.0,294.922,25,6,25,5,6,66.6
2017-06-25 06:00:00+00:00,23693.0,295.328,25,6,25,6,6,66.0
2017-06-25 07:00:00+00:00,25198.0,296.32,25,6,25,7,6,64.4
2017-06-25 08:00:00+00:00,26711.0,297.56800000000004,25,6,25,8,6,61.2
2017-06-25 09:00:00+00:00,27810.0,299.312,25,6,25,9,6,55.2
2017-06-25 10:00:00+00:00,28605.0,300.42600000000004,25,6,25,10,6,52.4
2017-06-25 11:00:00+00:00,29690.0,300.746,25,6,25,11,6,53.4
2017-06-25 12:00:00+00:00,30141.0,302.07,25,6,25,12,6,48.6
2017-06-25 13:00:00+00:00,29585.0,303.02,25,6,25,13,6,43.8
2017-06-25 14:00:00+00:00,29129.0,303.44800000000004,25,6,25,14,6,42.2
2017-06-25 15:00:00+00:00,28434.0,303.148,25,6,25,15,6,43.6
2017-06-25 16:00:00+00:00,28108.0,300.716,25,6,25,16,6,53.8
2017-06-25 17:00:00+00:00,28135.0,299.876,25,6,25,17,6,57.6
2017-06-25 18:00:00+00:00,28540.0,298.786,25,6,25,18,6,58.2
2017-06-25 19:00:00+00:00,29403.0,297.648,25,6,25,19,6,65.2
2017-06-25 20:00:00+00:00,30386.0,297.16,25,6,25,20,6,67.8
2017-06-25 21:00:00+00:00,29097.0,296.278,25,6,25,21,6,71.8
2017-06-25 22:00:00+00:00,27457.0,295.93,25,6,25,22,6,74.2
2017-06-25 23:00:00+00:00,25995.0,295.618,25,6,25,23,6,77.6
2017-06-26 00:00:00+00:00,24838.0,295.262,26,6,26,0,0,78.6
2017-06-26 01:00:00+00:00,24313.0,295.062,26,6,26,1,0,80.4
2017-06-26 02:00:00+00:00,24191.0,293.892,26,6,26,2,0,84.0
2017-06-26 03:00:00+00:00,24587.0,293.718,26,6,26,3,0,87.0
2017-06-26 04:00:00+00:00,26470.0,293.33000000000004,26,6,26,4,0,86.4
2017-06-26 05:00:00+00:00,29015.0,293.208,26,6,26,5,0,88.4
2017-06-26 06:00:00+00:00,31366.0,293.162,26,6,26,6,0,87.4
2017-06-26 07:00:00+00:00,33485.0,294.32,26,6,26,7,0,78.4
2017-06-26 08:00:00+00:00,34744.0,296.41400000000004,26,6,26,8,0,68.6
2017-06-26 09:00:00+00:00,35413.0,297.73400000000004,26,6,26,9,0,58.0
2017-06-26 10:00:00+00:00,36234.0,299.896,26,6,26,10,0,52.4
2017-06-26 11:00:00+00:00,36730.0,299.746,26,6,26,11,0,48.6
2017-06-26 12:00:00+00:00,36129.0,300.762,26,6,26,12,0,44.6
2017-06-26 13:00:00+00:00,35712.0,301.59399999999994,26,6,26,13,0,45.0
2017-06-26 14:00:00+00:00,35760.0,302.334,26,6,26,14,0,41.6
2017-06-26 15:00:00+00:00,35849.0,302.858,26,6,26,15,0,41.8
2017-06-26 16:00:00+00:00,35258.0,302.628,26,6,26,16,0,40.4
2017-06-26 17:00:00+00:00,34664.0,302.316,26,6,26,17,0,38.2
2017-06-26 18:00:00+00:00,33874.0,301.558,26,6,26,18,0,41.0
2017-06-26 19:00:00+00:00,33436.0,300.79,26,6,26,19,0,47.0
2017-06-26 20:00:00+00:00,32866.0,299.124,26,6,26,20,0,55.8
2017-06-26 21:00:00+00:00,30630.0,297.762,26,6,26,21,0,63.0
2017-06-26 22:00:00+00:00,29301.0,297.0,26,6,26,22,0,64.6
2017-06-26 23:00:00+00:00,27561.0,296.064,26,6,26,23,0,67.0
2017-06-27 00:00:00+00:00,26336.0,294.9,26,6,27,0,1,74.2
2017-06-27 01:00:00+00:00,25684.0,293.824,26,6,27,1,1,73.6
2017-06-27 02:00:00+00:00,25495.0,293.404,26,6,27,2,1,77.8
2017-06-27 03:00:00+00:00,25739.0,292.89400000000006,26,6,27,3,1,79.8
2017-06-27 04:00:00+00:00,27233.0,292.496,26,6,27,4,1,81.6
2017-06-27 05:00:00+00:00,29465.0,291.788,26,6,27,5,1,83.6
2017-06-27 06:00:00+00:00,31739.0,292.412,26,6,27,6,1,82.8
2017-06-27 07:00:00+00:00,33914.0,293.84000000000003,26,6,27,7,1,70.2
2017-06-27 08:00:00+00:00,35053.0,295.64,26,6,27,8,1,63.6
2017-06-27 09:00:00+00:00,35323.0,296.71400000000006,26,6,27,9,1,61.2
2017-06-27 10:00:00+00:00,36091.0,298.372,26,6,27,10,1,50.8
2017-06-27 11:00:00+00:00,36451.0,299.72,26,6,27,11,1,46.6
2017-06-27 12:00:00+00:00,35656.0,300.154,26,6,27,12,1,48.8
2017-06-27 13:00:00+00:00,35009.0,299.928,26,6,27,13,1,52.0
2017-06-27 14:00:00+00:00,34987.0,299.736,26,6,27,14,1,53.6
2017-06-27 15:00:00+00:00,35046.0,300.898,26,6,27,15,1,48.0
2017-06-27 16:00:00+00:00,34518.0,301.578,26,6,27,16,1,46.4
2017-06-27 17:00:00+00:00,33992.0,301.274,26,6,27,17,1,43.0
2017-06-27 18:00:00+00:00,33396.0,300.492,26,6,27,18,1,43.4
2017-06-27 19:00:00+00:00,32967.0,300.274,26,6,27,19,1,44.6
2017-06-27 20:00:00+00:00,32421.0,298.9,26,6,27,20,1,48.4
2017-06-27 21:00:00+00:00,30183.0,297.67,26,6,27,21,1,49.6
2017-06-27 22:00:00+00:00,28744.0,296.714,26,6,27,22,1,52.0
2017-06-27 23:00:00+00:00,27127.0,296.332,26,6,27,23,1,56.8
2017-06-28 00:00:00+00:00,25926.0,295.77599999999995,26,6,28,0,2,59.6
2017-06-28 01:00:00+00:00,25372.0,295.35,26,6,28,1,2,60.8
2017-06-28 02:00:00+00:00,25166.0,294.398,26,6,28,2,2,63.4
2017-06-28 03:00:00+00:00,25320.0,293.86,26,6,28,3,2,65.0
2017-06-28 04:00:00+00:00,26855.0,293.36800000000005,26,6,28,4,2,65.4
2017-06-28 05:00:00+00:00,28933.0,293.04200000000003,26,6,28,5,2,64.8
2017-06-28 06:00:00+00:00,31071.0,292.534,26,6,28,6,2,66.6
2017-06-28 07:00:00+00:00,32968.0,293.552,26,6,28,7,2,64.2
2017-06-28 08:00:00+00:00,33929.0,295.0079999999999,26,6,28,8,2,53.8
2017-06-28 09:00:00+00:00,34286.0,296.258,26,6,28,9,2,47.8
2017-06-28 10:00:00+00:00,34826.0,297.734,26,6,28,10,2,41.0
2017-06-28 11:00:00+00:00,34996.0,297.938,26,6,28,11,2,47.4
2017-06-28 12:00:00+00:00,33968.0,298.65399999999994,26,6,28,12,2,41.4
2017-06-28 13:00:00+00:00,33289.0,299.34,26,6,28,13,2,40.2
2017-06-28 14:00:00+00:00,33313.0,300.14,26,6,28,14,2,40.6
2017-06-28 15:00:00+00:00,33431.0,300.258,26,6,28,15,2,38.8
2017-06-28 16:00:00+00:00,32725.0,300.158,26,6,28,16,2,38.6
2017-06-28 17:00:00+00:00,32442.0,299.188,26,6,28,17,2,41.8
2017-06-28 18:00:00+00:00,31887.0,298.092,26,6,28,18,2,48.2
2017-06-28 19:00:00+00:00,31550.0,297.044,26,6,28,19,2,44.8
2017-06-28 20:00:00+00:00,31206.0,296.34,26,6,28,20,2,49.2
2017-06-28 21:00:00+00:00,29021.0,295.06800000000004,26,6,28,21,2,52.0
2017-06-28 22:00:00+00:00,27754.0,294.656,26,6,28,22,2,48.2
2017-06-28 23:00:00+00:00,26301.0,293.66,26,6,28,23,2,47.6
2017-06-29 00:00:00+00:00,25102.0,293.068,26,6,29,0,3,50.6
2017-06-29 01:00:00+00:00,24613.0,292.17,26,6,29,1,3,54.4
2017-06-29 02:00:00+00:00,24405.0,290.566,26,6,29,2,3,55.2
2017-06-29 03:00:00+00:00,24694.0,290.252,26,6,29,3,3,55.8
2017-06-29 04:00:00+00:00,25802.0,289.648,26,6,29,4,3,56.0
2017-06-29 05:00:00+00:00,27569.0,288.874,26,6,29,5,3,59.6
2017-06-29 06:00:00+00:00,29446.0,289.27200000000005,26,6,29,6,3,56.0
2017-06-29 07:00:00+00:00,30747.0,291.584,26,6,29,7,3,47.6
2017-06-29 08:00:00+00:00,31653.0,292.154,26,6,29,8,3,45.6
2017-06-29 09:00:00+00:00,31978.0,293.052,26,6,29,9,3,40.6
2017-06-29 10:00:00+00:00,32449.0,294.83000000000004,26,6,29,10,3,36.2
2017-06-29 11:00:00+00:00,32736.0,295.85,26,6,29,11,3,34.6
2017-06-29 12:00:00+00:00,31885.0,296.76800000000003,26,6,29,12,3,31.2
2017-06-29 13:00:00+00:00,31231.0,296.928,26,6,29,13,3,28.6
2017-06-29 14:00:00+00:00,31226.0,297.716,26,6,29,14,3,28.4
2017-06-29 15:00:00+00:00,31312.0,298.004,26,6,29,15,3,26.8
2017-06-29 16:00:00+00:00,30939.0,298.05999999999995,26,6,29,16,3,29.0
2017-06-29 17:00:00+00:00,30644.0,297.88800000000003,26,6,29,17,3,27.0
2017-06-29 18:00:00+00:00,30368.0,297.432,26,6,29,18,3,29.0
2017-06-29 19:00:00+00:00,30374.0,296.842,26,6,29,19,3,27.2
2017-06-29 20:00:00+00:00,30110.0,295.694,26,6,29,20,3,35.6
2017-06-29 21:00:00+00:00,28151.0,293.78599999999994,26,6,29,21,3,38.8
2017-06-29 22:00:00+00:00,27038.0,292.66400000000004,26,6,29,22,3,45.8
2017-06-29 23:00:00+00:00,25452.0,291.958,26,6,29,23,3,50.0
2017-06-30 00:00:00+00:00,24457.0,291.472,26,6,30,0,4,49.0
2017-06-30 01:00:00+00:00,23966.0,290.648,26,6,30,1,4,46.2
2017-06-30 02:00:00+00:00,23858.0,289.922,26,6,30,2,4,48.0
2017-06-30 03:00:00+00:00,24111.0,289.184,26,6,30,3,4,55.0
2017-06-30 04:00:00+00:00,25535.0,288.32000000000005,26,6,30,4,4,63.8
2017-06-30 05:00:00+00:00,27421.0,288.40200000000004,26,6,30,5,4,57.6
2017-06-30 06:00:00+00:00,29080.0,288.464,26,6,30,6,4,57.0
2017-06-30 07:00:00+00:00,30621.0,290.09800000000007,26,6,30,7,4,53.2
2017-06-30 08:00:00+00:00,31471.0,290.666,26,6,30,8,4,52.4
2017-06-30 09:00:00+00:00,31818.0,293.22,26,6,30,9,4,45.0
2017-06-30 10:00:00+00:00,32223.0,293.342,26,6,30,10,4,46.8
2017-06-30 11:00:00+00:00,32263.0,294.63,26,6,30,11,4,38.2
2017-06-30 12:00:00+00:00,31184.0,295.33000000000004,26,6,30,12,4,40.2
2017-06-30 13:00:00+00:00,30407.0,295.75,26,6,30,13,4,38.6
2017-06-30 14:00:00+00:00,30168.0,296.30600000000004,26,6,30,14,4,36.0
2017-06-30 15:00:00+00:00,30094.0,296.654,26,6,30,15,4,34.0
2017-06-30 16:00:00+00:00,29715.0,296.846,26,6,30,16,4,40.0
2017-06-30 17:00:00+00:00,29591.0,296.602,26,6,30,17,4,38.0
2017-06-30 18:00:00+00:00,29489.0,296.158,26,6,30,18,4,44.2
2017-06-30 19:00:00+00:00,29418.0,295.884,26,6,30,19,4,43.0
2017-06-30 20:00:00+00:00,29027.0,294.666,26,6,30,20,4,48.2
2017-06-30 21:00:00+00:00,27274.0,293.168,26,6,30,21,4,52.2
2017-06-30 22:00:00+00:00,25934.0,292.596,26,6,30,22,4,54.4
2017-06-30 23:00:00+00:00,23897.0,291.846,26,6,30,23,4,54.4
2017-07-01 00:00:00+00:00,22395.0,291.12,26,7,1,0,5,58.4
2017-07-01 01:00:00+00:00,21554.0,289.996,26,7,1,1,5,61.6
2017-07-01 02:00:00+00:00,21337.0,289.42,26,7,1,2,5,67.4
2017-07-01 03:00:00+00:00,21578.0,289.06800000000004,26,7,1,3,5,64.6
2017-07-01 04:00:00+00:00,22518.0,288.554,26,7,1,4,5,63.0
2017-07-01 05:00:00+00:00,23983.0,288.554,26,7,1,5,5,62.2
2017-07-01 06:00:00+00:00,25545.0,288.474,26,7,1,6,5,64.0
2017-07-01 07:00:00+00:00,27940.0,289.31600000000003,26,7,1,7,5,55.8
2017-07-01 08:00:00+00:00,30222.0,290.2099999999999,26,7,1,8,5,55.0
2017-07-01 09:00:00+00:00,30533.0,291.65399999999994,26,7,1,9,5,51.8
2017-07-01 10:00:00+00:00,30100.0,293.00999999999993,26,7,1,10,5,46.8
2017-07-01 11:00:00+00:00,30221.0,294.44199999999995,26,7,1,11,5,43.8
2017-07-01 12:00:00+00:00,29987.0,295.744,26,7,1,12,5,39.6
2017-07-01 13:00:00+00:00,28905.0,296.314,26,7,1,13,5,40.0
2017-07-01 14:00:00+00:00,28307.0,296.84400000000005,26,7,1,14,5,39.0
2017-07-01 15:00:00+00:00,28562.0,296.814,26,7,1,15,5,38.4
2017-07-01 16:00:00+00:00,31117.0,297.408,26,7,1,16,5,40.0
2017-07-01 17:00:00+00:00,32559.0,297.148,26,7,1,17,5,39.2
2017-07-01 18:00:00+00:00,33140.0,296.756,26,7,1,18,5,39.6
2017-07-01 19:00:00+00:00,33124.0,296.69800000000004,26,7,1,19,5,41.0
2017-07-01 20:00:00+00:00,31669.0,295.682,26,7,1,20,5,45.0
2017-07-01 21:00:00+00:00,29495.0,294.432,26,7,1,21,5,52.2
2017-07-01 22:00:00+00:00,27107.0,293.55,26,7,1,22,5,53.0
2017-07-01 23:00:00+00:00,25310.0,292.432,26,7,1,23,5,55.4
2017-07-02 00:00:00+00:00,24237.0,291.236,26,7,2,0,6,59.4
2017-07-02 01:00:00+00:00,23731.0,290.23,26,7,2,1,6,61.6
2017-07-02 02:00:00+00:00,23621.0,289.642,26,7,2,2,6,60.2
2017-07-02 03:00:00+00:00,24282.0,289.194,26,7,2,3,6,60.8
2017-07-02 04:00:00+00:00,27005.0,289.174,26,7,2,4,6,60.6
2017-07-02 05:00:00+00:00,31509.0,288.84000000000003,26,7,2,5,6,63.4
2017-07-02 06:00:00+00:00,33856.0,289.064,26,7,2,6,6,59.6
2017-07-02 07:00:00+00:00,34559.0,290.342,26,7,2,7,6,55.4
2017-07-02 08:00:00+00:00,34549.0,292.64,26,7,2,8,6,48.4
2017-07-02 09:00:00+00:00,34406.0,294.304,26,7,2,9,6,42.8
2017-07-02 10:00:00+00:00,34002.0,296.01606875000004,26,7,2,10,6,43.0
2017-07-02 11:00:00+00:00,33923.0,297.25053749999995,26,7,2,11,6,41.8
2017-07-02 12:00:00+00:00,32827.0,297.75843125,26,7,2,12,6,49.0
2017-07-02 13:00:00+00:00,32281.0,299.11400000000003,26,7,2,13,6,46.6
2017-07-02 14:00:00+00:00,32038.0,299.743,26,7,2,14,6,52.8
2017-07-02 15:00:00+00:00,32167.0,300.402,26,7,2,15,6,34.4
2017-07-02 16:00:00+00:00,32957.0,300.446,26,7,2,16,6,35.6
2017-07-02 17:00:00+00:00,35182.0,300.424,26,7,2,17,6,37.2
2017-07-02 18:00:00+00:00,35653.0,300.122,26,7,2,18,6,41.8
2017-07-02 19:00:00+00:00,34850.0,299.302,26,7,2,19,6,42.6
2017-07-02 20:00:00+00:00,32191.0,298.244,26,7,2,20,6,46.6
2017-07-02 21:00:00+00:00,29358.0,296.632,26,7,2,21,6,52.0
2017-07-02 22:00:00+00:00,26281.0,295.518,26,7,2,22,6,54.2
2017-07-02 23:00:00+00:00,24568.0,294.49999999999994,26,7,2,23,6,57.8
2017-07-03 00:00:00+00:00,23496.0,293.362,27,7,3,0,0,61.8
2017-07-03 01:00:00+00:00,23109.0,292.42,27,7,3,1,0,64.4
2017-07-03 02:00:00+00:00,22939.0,291.16,27,7,3,2,0,65.8
2017-07-03 03:00:00+00:00,23627.0,290.648,27,7,3,3,0,66.8
2017-07-03 04:00:00+00:00,26082.0,289.916,27,7,3,4,0,69.4
2017-07-03 05:00:00+00:00,29871.0,289.502,27,7,3,5,0,68.6
